timestamp,heart_rate,dive_id,dive_phase
8/27/18 17:40:48,23.62,4,descent
8/27/18 17:40:56,7.62,4,descent
8/27/18 17:41:05,6.89,4,descent
8/27/18 17:41:12,8.17,4,descent
8/27/18 17:41:20,7.75,4,descent
8/27/18 17:41:30,6.09,4,descent
8/27/18 17:41:40,6.03,4,descent
8/27/18 17:41:51,5.22,4,descent
8/27/18 17:42:05,4.15,4,descent
8/27/18 17:42:26,,4,descent
8/27/18 17:42:31,,4,descent
8/27/18 17:44:03,,4,lunge
8/27/18 17:44:08,,4,lunge
8/27/18 17:44:10,,4,lunge
8/27/18 17:44:18,7.73,4,lunge
8/27/18 17:44:26,7.51,4,lunge
8/27/18 17:44:34,7.5,4,lunge
8/27/18 17:44:42,7.51,4,lunge
8/27/18 17:44:51,7.08,4,lunge
8/27/18 17:44:59,7.28,4,filter
8/27/18 17:45:08,6.67,4,filter
8/27/18 17:45:17,6.26,4,filter
8/27/18 17:45:28,5.81,4,filter
8/27/18 17:45:40,5.04,4,filter
8/27/18 17:45:59,,4,lunge
8/27/18 17:46:10,,4,lunge
8/27/18 17:46:13,,4,lunge
8/27/18 17:46:19,,4,lunge
8/27/18 17:46:27,,4,lunge
8/27/18 17:46:34,7.87,4,lunge
8/27/18 17:46:42,7.74,4,lunge
8/27/18 17:46:50,7.63,4,lunge
8/27/18 17:46:58,7.43,4,filter
8/27/18 17:47:07,6.47,4,filter
8/27/18 17:47:17,6.01,4,filter
8/27/18 17:47:29,5.25,4,ascent
8/27/18 17:47:41,,4,ascent
8/27/18 17:48:00,,4,ascent
8/27/18 17:48:07,,4,ascent
8/27/18 17:48:10,18.52,4,ascent
8/27/18 17:48:18,8.11,4,ascent
8/27/18 17:48:28,5.94,4,ascent
8/27/18 17:48:31,18.13,4,ascent
8/27/18 17:48:37,10.68,4,ascent
8/27/18 17:48:40,20.34,4,ascent
8/27/18 17:48:43,19.74,4,ascent
8/27/18 17:48:47,13.86,4,ascent
8/27/18 17:48:50,22.64,4,ascent
8/27/18 17:48:52,29.27,4,ascent
8/27/18 17:48:55,16.17,4,ascent
8/27/18 17:48:58,21.66,4,ascent
8/27/18 17:49:01,21.43,4,ascent
8/27/18 17:49:04,22.73,4,ascent
8/27/18 17:49:06,22.22,4,ascent
8/27/18 17:49:09,22.39,4,ascent
8/27/18 17:49:12,23.62,4,ascent
8/27/18 17:49:14,24.79,4,ascent
8/27/18 17:49:16,25.32,4,ascent
8/27/18 17:49:19,24.29,4,ascent
8/27/18 17:49:21,25.64,4,ascent
8/27/18 17:49:23,26.55,4,ascent
8/27/18 17:49:26,26.67,4,ascent
8/27/18 17:49:28,27.4,4,ascent
8/27/18 17:49:30,28.04,4,ascent
8/27/18 17:49:32,28.57,4,ascent
8/27/18 17:49:34,29.41,4,ascent
8/27/18 17:49:34,,4,ascent
8/27/18 17:49:36,30.0,4,ascent
8/27/18 17:49:38,30.15,4,ascent
8/27/18 17:49:40,31.25,4,ascent
8/27/18 17:49:42,31.09,4,ascent
8/27/18 17:49:44,32.09,4,ascent
8/27/18 17:49:46,32.26,4,ascent
8/27/18 17:49:48,32.43,4,surface
8/27/18 17:49:49,32.97,4,surface
8/27/18 17:49:51,,4,surface
8/27/18 17:49:54,,4,surface
8/27/18 17:49:55,,4,surface
8/27/18 17:50:00,,4,surface
8/27/18 17:50:02,33.71,4,surface
8/27/18 17:50:04,33.71,4,surface
8/27/18 17:50:06,33.52,4,surface
8/27/18 17:50:07,34.09,4,surface
8/27/18 17:50:09,33.52,4,surface
8/27/18 17:50:11,34.48,4,surface
8/27/18 17:50:13,,4,surface
8/27/18 17:50:14,,4,surface
8/27/18 17:50:18,,4,surface
8/27/18 17:50:20,34.29,4,surface
8/27/18 17:50:21,34.29,4,surface
8/27/18 17:50:23,33.71,4,surface
8/27/18 17:50:25,33.9,4,surface
8/27/18 17:50:27,33.71,4,surface
8/27/18 17:50:29,33.9,4,surface
8/27/18 17:50:30,,4,surface
8/27/18 17:50:35,,4,surface
8/27/18 17:50:38,,4,surface
8/27/18 17:50:43,,4,surface
8/27/18 17:50:45,33.52,4,surface
8/27/18 17:50:46,33.33,4,surface
8/27/18 17:50:48,33.52,4,surface
8/27/18 17:50:50,32.09,4,surface
8/27/18 17:50:52,,4,surface
8/27/18 17:50:54,,4,surface
8/27/18 17:50:56,,4,surface
8/27/18 17:50:57,32.61,4,surface
8/27/18 17:50:59,32.61,4,surface
8/27/18 17:51:01,32.61,4,surface
8/27/18 17:51:03,32.43,4,surface
8/27/18 17:51:05,33.15,4,surface
8/27/18 17:51:07,32.61,4,surface
8/27/18 17:51:08,32.79,4,surface
8/27/18 17:51:10,32.79,4,surface
8/27/18 17:51:12,33.33,4,surface
8/27/18 17:51:14,,4,surface
8/27/18 17:51:16,,4,surface
8/27/18 17:51:19,,4,surface
8/27/18 17:51:21,33.15,4,surface
8/27/18 17:51:23,33.33,4,surface
8/27/18 17:51:25,33.15,4,surface
8/27/18 17:51:27,32.97,4,surface
8/27/18 17:51:28,33.33,4,surface
8/27/18 17:51:30,32.79,4,surface
8/27/18 17:51:32,32.97,4,surface
8/27/18 17:51:34,33.15,4,surface
8/27/18 17:51:36,32.97,4,surface
8/27/18 17:51:37,33.15,4,surface
8/27/18 17:51:39,,4,surface
8/27/18 17:51:41,,4,surface
8/27/18 17:51:43,,4,surface
8/27/18 17:51:45,,4,surface
8/27/18 17:51:47,32.79,4,surface
8/27/18 17:51:48,32.61,4,surface
8/27/18 17:51:50,32.79,4,surface
8/27/18 17:51:52,32.79,4,surface
8/27/18 17:51:54,32.97,4,surface
8/27/18 17:51:56,32.43,4,surface
8/27/18 17:51:58,33.33,4,surface
8/27/18 17:51:59,,4,surface
8/27/18 17:52:03,,4,surface
8/27/18 17:52:06,,4,surface
8/27/18 17:52:09,22.22,5,descent
8/27/18 17:52:11,27.65,5,descent
8/27/18 17:52:16,11.05,5,descent
8/27/18 17:52:22,10.07,5,descent
8/27/18 17:52:29,9.26,5,descent
8/27/18 17:52:36,8.23,5,descent
8/27/18 17:52:44,7.5,5,descent
8/27/18 17:52:53,6.68,5,descent
8/27/18 17:53:03,6.32,5,descent
8/27/18 17:53:12,6.18,5,descent
8/27/18 17:53:24,5.16,5,descent
8/27/18 17:53:38,4.15,5,descent
8/27/18 17:54:09,1.98,5,lunge
8/27/18 17:54:16,7.76,5,lunge
8/27/18 17:54:24,7.44,5,lunge
8/27/18 17:54:33,6.73,5,lunge
8/27/18 17:54:43,6.11,5,filter
8/27/18 17:54:54,5.65,5,filter
8/27/18 17:55:09,,5,filter
8/27/18 17:55:28,,5,lunge
8/27/18 17:55:32,17.96,5,lunge
8/27/18 17:55:35,17.6,5,lunge
8/27/18 17:55:38,18.58,5,lunge
8/27/18 17:55:45,9.45,5,lunge
8/27/18 17:55:52,8.66,5,lunge
8/27/18 17:55:59,8.81,5,lunge
8/27/18 17:56:05,8.63,5,filter
8/27/18 17:56:13,7.86,5,filter
8/27/18 17:56:21,7.38,5,filter
8/27/18 17:56:31,6.15,5,filter
8/27/18 17:56:43,4.99,5,filter
8/27/18 17:56:55,5.08,5,filter
8/27/18 17:57:05,5.99,5,filter
8/27/18 17:57:18,4.46,5,filter
8/27/18 17:58:53,,5,ascent
8/27/18 17:58:59,,5,ascent
8/27/18 17:59:09,,5,ascent
8/27/18 17:59:16,,5,ascent
8/27/18 17:59:26,,5,ascent
8/27/18 17:59:30,,5,ascent
8/27/18 17:59:40,,5,ascent
8/27/18 17:59:48,,5,ascent
8/27/18 17:59:56,,5,ascent
8/27/18 18:00:02,,5,ascent
8/27/18 18:00:08,,5,ascent
8/27/18 18:00:20,,5,ascent
8/27/18 18:00:27,,5,ascent
8/27/18 18:00:34,,5,ascent
8/27/18 18:00:44,,5,ascent
8/27/18 18:00:47,,5,ascent
8/27/18 18:00:57,,5,ascent
8/27/18 18:01:02,,5,ascent
8/27/18 18:01:08,,5,ascent
8/27/18 18:01:18,,5,ascent
8/27/18 18:01:23,,5,ascent
8/27/18 18:01:35,,5,ascent
8/27/18 18:01:41,,5,ascent
8/27/18 18:01:46,,5,ascent
8/27/18 18:01:57,,5,surface
8/27/18 18:01:59,,5,surface
8/27/18 18:02:02,,5,surface
8/27/18 18:02:04,32.97,5,surface
8/27/18 18:02:06,32.97,5,surface
8/27/18 18:02:08,32.43,5,surface
8/27/18 18:02:09,33.33,5,surface
8/27/18 18:02:11,33.15,5,surface
8/27/18 18:02:13,33.33,5,surface
8/27/18 18:02:15,,5,surface
8/27/18 18:02:18,,5,surface
8/27/18 18:02:20,,5,surface
8/27/18 18:02:22,33.33,5,surface
8/27/18 18:02:24,32.97,5,surface
8/27/18 18:02:26,32.43,5,surface
8/27/18 18:02:28,33.15,5,surface
8/27/18 18:02:29,32.43,5,surface
8/27/18 18:02:31,32.97,5,surface
8/27/18 18:02:33,,5,surface
8/27/18 18:02:35,,5,surface
8/27/18 18:02:38,,5,surface
8/27/18 18:02:39,,5,surface
8/27/18 18:02:41,32.09,5,surface
8/27/18 18:02:43,32.43,5,surface
8/27/18 18:02:44,32.09,5,surface
8/27/18 18:02:46,32.43,5,surface
8/27/18 18:02:48,31.25,5,surface
8/27/18 18:02:50,32.26,5,surface
8/27/18 18:02:52,31.91,5,surface
8/27/18 18:02:54,,5,surface
8/27/18 18:02:56,,5,surface
8/27/18 18:03:00,,5,surface
8/27/18 18:03:01,33.9,5,surface
8/27/18 18:03:03,31.09,5,surface
8/27/18 18:03:05,31.75,5,surface
8/27/18 18:03:07,31.75,5,surface
8/27/18 18:03:09,31.75,5,surface
8/27/18 18:03:11,,5,surface
8/27/18 18:03:13,,5,surface
8/27/18 18:03:14,,5,surface
8/27/18 18:03:19,,5,surface
8/27/18 18:03:21,31.58,5,surface
8/27/18 18:03:23,31.41,5,surface
8/27/18 18:03:24,31.41,5,surface
8/27/18 18:03:26,31.75,5,surface
8/27/18 18:03:28,,5,surface
8/27/18 18:03:32,,5,surface
8/27/18 18:03:36,,5,surface
8/27/18 18:03:38,31.09,5,surface
8/27/18 18:03:40,31.25,5,surface
8/27/18 18:03:42,31.25,5,surface
8/27/18 18:03:44,31.41,5,surface
8/27/18 18:03:46,30.61,5,surface
8/27/18 18:03:48,31.09,5,surface
8/27/18 18:03:49,30.46,5,surface
8/27/18 18:03:51,31.09,5,surface
8/27/18 18:03:53,,5,surface
8/27/18 18:03:57,,5,surface
8/27/18 18:03:59,,5,surface
8/27/18 18:04:01,,5,surface
8/27/18 18:04:03,30.93,5,surface
8/27/18 18:04:05,31.58,5,surface
8/27/18 18:04:07,31.25,5,surface
8/27/18 18:04:09,30.61,5,surface
8/27/18 18:04:11,31.09,5,surface
8/27/18 18:04:13,31.25,5,surface
8/27/18 18:04:15,,5,surface
8/27/18 18:04:17,,5,surface
8/27/18 18:04:22,,5,surface
8/27/18 18:11:43,,7,descent
8/27/18 18:11:51,7.25,7,descent
8/27/18 18:12:00,7.18,7,descent
8/27/18 18:12:08,7.06,7,descent
8/27/18 18:12:17,7.06,7,descent
8/27/18 18:12:26,,7,descent
8/27/18 18:12:37,,7,descent
8/27/18 18:12:48,,7,descent
8/27/18 18:13:00,4.92,7,descent
8/27/18 18:13:19,,7,descent
8/27/18 18:13:46,,7,lunge
8/27/18 18:13:54,7.73,7,lunge
8/27/18 18:14:02,7.11,7,lunge
8/27/18 18:14:11,6.71,7,filter
8/27/18 18:14:21,6.35,7,filter
8/27/18 18:14:31,5.89,7,filter
8/27/18 18:14:44,4.62,7,filter
8/27/18 18:15:02,3.31,7,filter
8/27/18 18:15:11,6.86,7,filter
8/27/18 18:15:21,,7,filter
8/27/18 18:15:35,,7,filter
8/27/18 18:15:48,,7,filter
8/27/18 18:20:44,6.22,7,ascent
8/27/18 18:20:55,5.42,7,ascent
8/27/18 18:21:03,7.13,7,ascent
8/27/18 18:21:10,8.57,7,ascent
8/27/18 18:21:18,7.69,7,ascent
8/27/18 18:21:25,8.01,7,ascent
8/27/18 18:21:29,,7,ascent
8/27/18 18:21:35,,7,ascent
8/27/18 18:21:42,,7,ascent
8/27/18 18:21:46,,7,ascent
8/27/18 18:21:48,,7,ascent
8/27/18 18:21:52,,7,ascent
8/27/18 18:21:55,,7,ascent
8/27/18 18:21:58,,7,ascent
8/27/18 18:22:10,,7,ascent
8/27/18 18:22:16,,7,ascent
8/27/18 18:22:20,,7,ascent
8/27/18 18:22:28,,7,ascent
8/27/18 18:22:30,21.9,7,ascent
8/27/18 18:22:33,21.66,7,ascent
8/27/18 18:22:36,22.99,7,ascent
8/27/18 18:22:38,23.9,7,ascent
8/27/18 18:22:41,24.29,7,ascent
8/27/18 18:22:43,25.42,7,ascent
8/27/18 18:22:45,26.32,7,ascent
8/27/18 18:22:48,26.55,7,ascent
8/27/18 18:22:50,27.65,7,ascent
8/27/18 18:22:52,28.3,7,ascent
8/27/18 18:22:54,28.71,7,ascent
8/27/18 18:22:56,30.0,7,ascent
8/27/18 18:22:58,,7,surface
8/27/18 18:23:05,,7,surface
8/27/18 18:23:07,,7,surface
8/27/18 18:23:11,,7,surface
8/27/18 18:23:13,33.52,7,surface
8/27/18 18:23:15,,7,surface
8/27/18 18:23:17,,7,surface
8/27/18 18:23:22,,7,surface
8/27/18 18:23:36,,7,surface
8/27/18 18:23:38,,7,surface
8/27/18 18:23:50,,7,surface
8/27/18 18:23:55,,7,surface
8/27/18 18:23:58,,7,surface
8/27/18 18:24:00,32.09,7,surface
8/27/18 18:24:02,32.26,7,surface
8/27/18 18:24:04,32.09,7,surface
8/27/18 18:24:06,,7,surface
8/27/18 18:24:13,,7,surface
8/27/18 18:24:17,,7,surface
